time (ms),IQ
0.03394,(5.885144810501453-2.278619716890682j)
0.03396,(6.216737386590397-3.0316859495849364j)
0.03398,(5.822936836995349-2.4443886390780394j)
0.034,(5.914320800532569-2.4826362588146442j)
0.03402,(6.5444708904644475-2.243990557102416j)
0.03404,(5.451507883309502-2.798571496220465j)
0.03406,(6.038429324435281-2.8150519204859545j)
0.03408,(5.458686367755026-2.321804306554007j)
0.0341,(6.3870978949791315-2.556935367847106j)
0.03412,(5.9637274437294066-3.172370345279309j)
0.03414,(5.63708293641383-2.5020681798038904j)
0.03416,(5.365834487125163-1.897417417212037j)
0.03418,(5.749294043265091-2.3171270244473297j)
0.0342,(5.927901301140833-2.8951977610002197j)
0.03422,(6.252169108619611-2.3434401860856426j)
0.03424,(5.501488286561208-2.1724013114282097j)
0.03426,(5.591151751448422-3.0750087098067866j)
0.03428,(5.700345937286723-2.595815891691542j)
0.0343,(5.607630309912607-2.0668198394348893j)
0.03432,(5.694507655333089-3.0080699630154433j)
0.03434,(5.550968083131744-2.5933141154677566j)
0.03436,(6.005071972711124-2.57172353481893j)
0.03438,(5.705045837965527-2.6385123021911165j)
0.0344,(5.869627798740617-2.0413831620606326j)
0.03442,(5.967460146697543-2.09257188755221j)
0.03444,(5.406223556991506-2.6008207028023547j)
0.03446,(6.063900850646776-2.8390389861245815j)
0.03448,(5.935843276128892-2.0756802423976066j)
0.0345,(5.936187366248546-2.2416939549645445j)
0.03452,(5.82159040210483-2.5056022025224975j)
0.03454,(5.776166137810915-2.2816982440135374j)
0.03456,(5.88396145448066-2.2841573748106447j)
0.03458,(5.897926604480008-2.7915161102298636j)
0.0346,(5.472632183664199-2.69799528787635j)
0.03462,(6.391125229139597-2.498121050705156j)
0.03464,(5.634105471689046-3.144449964579706j)
0.03466,(5.888261139014493-2.614224631924915j)
0.03468,(6.254426521660352-2.764115183507105j)
0.0347,(5.752099444814586-2.4428664600389j)
0.03472,(5.945017072078226-2.875385104296601j)
0.03474,(5.13561367256519-2.3568669760291825j)
0.03476,(5.2054238985141215-2.4258235172690013j)
0.03478,(5.857497381195939-2.53394680318959j)
0.0348,(5.92918110686412-2.3436019697615933j)
0.03482,(6.234734147877445-2.3025502400543214j)
0.03484,(6.133077941817481-2.5793025740657316j)
0.03486,(5.335342717970077-2.4881985718346997j)
0.03488,(6.288780782546297-2.7262216782640167j)
0.0349,(5.469170325963724-2.7301095304227747j)
0.03492,(6.1536188262463085-1.9731526111468913j)
0.03494,(5.715454633736838-2.567423325740215j)
0.03496,(6.7712913810224205-2.503908723776139j)
0.03498,(5.669242403480028-2.5257360659122408j)
0.035,(5.841348577042425-2.3761603221511525j)
0.03502,(5.918793098710954-2.6813225991876677j)
0.03504,(5.785187092760051-2.649261755224352j)
0.03506,(5.5336360197437-2.187666559494995j)
0.03508,(6.6007261571330496-2.9957720649804798j)
0.0351,(5.662470600273461-2.4376957983901852j)
0.03512,(5.650527515444735-2.7736416107653747j)
0.03514,(5.829558989030236-3.1696750774826272j)
0.03516,(5.930441706879409-2.5270622729389363j)
0.03518,(5.637738282489075-2.884815771741507j)
0.0352,(6.183855108914244-2.944447289609482j)
0.03522,(5.916934428913204-1.6347366402867085j)
0.03524,(5.872724047307013-2.3193057121987772j)
0.03526,(6.052058104204934-2.3111263399840354j)
0.03528,(5.583159025664803-2.517750972515805j)
0.0353,(5.671013811407893-2.8980483154509895j)
0.03532,(5.858675976464769-2.555165877349275j)
0.03534,(6.1759991483054595-2.61840530389484j)
0.03536,(5.7847319737226215-3.1414245815583186j)
0.03538,(5.760325376564582-1.9029018169852163j)
0.0354,(4.643607411235876-2.82980614938103j)
0.03542,(3.9028023844785817-3.7775987232691444j)
0.03544,(3.583792802029598-3.4589479403491517j)
0.03546,(3.666818853522068-3.959541822923822j)
0.03548,(4.255898195251578-3.812619955639568j)
0.0355,(5.240259778212341-2.987844792616899j)
0.03552,(4.198719073736576-3.6732422943344885j)
0.03554,(4.244892921339943-3.5060518077247793j)
0.03556,(3.880472907130018-3.465499341833669j)
0.03558,(3.78450792474488-3.5580285481315332j)
0.0356,(4.819355353230504-3.679557654032332j)
0.03562,(3.865517834267462-2.7436342398594147j)
0.03564,(3.467347818321738-3.7470065822095844j)
0.03566,(4.21582728933885-3.7979653168802323j)
0.03568,(3.9907196860143097-3.3364542388748246j)
0.0357,(4.332592566961129-3.928300618451692j)
0.03572,(4.6565153419550445-3.159590923445986j)
0.03574,(4.256973377425353-3.567027534072681j)
0.03576,(4.209613379338409-3.456990642311456j)
0.03578,(4.353846766990738-3.4014911247627726j)
0.0358,(5.035542430048325-3.6131835941653434j)
0.03582,(4.893476024601224-3.1947691451777547j)
0.03584,(4.028654088537804-3.2834164989158663j)
0.03586,(4.450575215155585-3.3278520251676804j)
0.03588,(4.729336802843177-4.004768747364633j)
0.0359,(4.365118422910663-3.616217366377419j)
0.03592,(4.111864395879546-3.5370983405129652j)
0.03594,(3.9680304119533125-2.920772007937604j)
0.03596,(4.166849035607723-3.971338021038828j)
0.03598,(3.7540338479585014-3.7127281608217446j)
0.036,(4.432419316346767-3.1394718374211155j)
0.03602,(4.5976158397909215-3.8129245335927386j)
0.03604,(4.00165924994947-3.7192265168544782j)
0.03606,(3.9837954857510876-2.9420083284156044j)
0.03608,(3.7819310655568135-3.3780744976435186j)
0.0361,(4.2896213316722935-3.214013058639533j)
0.03612,(4.130349795967138-3.259153902795894j)
0.03614,(3.652844214712287-3.4609719010833637j)
0.03616,(5.105612825047986-3.469514178650214j)
0.03618,(3.5412081524630286-3.2044481826326634j)
0.0362,(3.6540444072822367-3.782326871743576j)
0.03622,(4.447148350733494-2.9219938810394757j)
0.03624,(4.353007775336433-3.6780215200113155j)
0.03626,(3.8958735251587164-3.1589697777806305j)
0.03628,(3.8744000079252854-3.3313653342326104j)
0.0363,(4.286603265743588-3.6824527833810095j)
0.03632,(4.260015673194386-3.3388085839675j)
0.03634,(3.89934017634281-3.457507878248738j)
0.03636,(4.465262666258666-4.088525318684845j)
0.03638,(4.324594410048895-3.5289136493123117j)
0.0364,(4.579468472120468-3.9162406284281195j)
0.03642,(4.117366792816792-3.330837271177636j)
0.03644,(4.404038384176425-3.547175800456467j)
0.03646,(4.057883671398069-3.207522932760139j)
0.03648,(4.3143348074635846-3.7322573259256413j)
0.0365,(4.253248348692126-3.9319638574703673j)
0.03652,(4.416673561538321-3.8587340402020622j)
0.03654,(4.307140280379964-2.8266306916737243j)
0.03656,(3.50435908603839-2.490332615925632j)
0.03658,(3.9251308836930527-2.8328907653106947j)
0.0366,(4.161698907437018-4.013374886518857j)
0.03662,(4.28943186629044-3.9589792116746474j)
0.03664,(4.408928400520725-3.855036583632122j)
0.03666,(4.316870352504797-3.241951003758412j)
0.03668,(3.8990773819629867-2.797378161383901j)
0.0367,(4.440013598344248-3.1984014093564914j)
0.03672,(3.8642931880783458-3.4366795075122574j)
0.03674,(4.555059806182156-3.8081568379843254j)
0.03676,(4.57729820164427-3.5952188097265134j)
0.03678,(4.130607424694475-3.4704544161153654j)
0.0368,(3.917965030956502-3.2057767079963795j)
0.03682,(3.9019588663733282-3.666354148569394j)
0.03684,(3.769309498258999-3.3662705313439023j)
0.03686,(3.826433835353265-3.4083048500255004j)
0.03688,(4.073822740502287-3.4665536774810457j)
0.0369,(3.947500265379415-3.6318185007172468j)
0.03692,(3.59733895965876-3.459679691187055j)
0.03694,(3.97278440534987-3.5319649551916092j)
0.03696,(4.164937937275932-3.7606142778728184j)
0.03698,(4.020937202361567-3.2051605464119j)
0.037,(3.835668919681309-2.97510868217362j)
0.03702,(3.3369114187953-3.4432964299976057j)
0.03704,(4.51578742334943-3.515332292876713j)
0.03706,(4.1207697239890395-3.247079093949991j)
0.03708,(4.240874707132073-3.438236972817305j)
0.0371,(4.194248120093719-3.1198844547912263j)
0.03712,(4.29976410169981-3.464551732581536j)
0.03714,(4.214169375664077-3.304611901010316j)
0.03716,(4.166844454065627-2.9221737815237487j)
0.03718,(4.388406503937393-3.077435864743723j)
0.0372,(4.459935085499519-3.5522773528736677j)
0.03722,(4.5950733019740575-3.1395278164320115j)
0.03724,(3.8566698743493038-3.855935954584765j)
0.03726,(4.217118286456636-3.5669836199039042j)
0.03728,(3.598848347373259-3.222143062198132j)
0.0373,(3.973505073253979-2.990071564813992j)
0.03732,(4.0683146052226675-3.75047707934521j)
0.03734,(4.380944133859806-3.5091054500484558j)
0.03736,(4.094709963941819-3.4989861407739915j)
0.03738,(4.3582436862940215-3.530730959970901j)
0.0374,(4.018941903107806-3.905395826933315j)
0.03742,(3.9414066086969726-3.3330895188301235j)
0.03744,(3.866591768749492-3.9252025744440964j)
0.03746,(4.3642160456552155-3.1207378592557387j)
0.03748,(4.007843464118997-3.050067222087403j)
0.0375,(3.3251441221193234-3.712833844106377j)
0.03752,(4.345888621448593-3.9230305797885565j)
0.03754,(3.8242182853528712-3.5107328073773747j)
0.03756,(4.198371538030251-3.6733082578738414j)
0.03758,(3.757604069764957-3.569893683115164j)
0.0376,(4.138885157729737-3.4694792777037975j)
0.03762,(3.1771709557717944-3.81008496552934j)
0.03764,(4.122745925821426-2.94698265787139j)
0.03766,(3.842251656355402-3.7137250058890285j)
0.03768,(3.7113961800614486-3.188192369763873j)
0.0377,(4.38870167646281-3.7966196339293714j)
0.03772,(4.09441639011812-3.479545724839182j)
0.03774,(4.052604625711648-3.3498967936919795j)
0.03776,(3.8925391074388096-3.4547881079985765j)
0.03778,(4.432164170354153-3.584644979007594j)
0.0378,(3.9890626304148813-3.664332834173782j)
0.03782,(4.629887893956175-3.6355974726786906j)
0.03784,(4.543830611976796-3.7250543069741857j)
0.03786,(4.609074681029788-3.3889900789397274j)
0.03788,(4.456645557253891-2.8895812983107j)
0.0379,(3.931885420053284-3.380235189902068j)
0.03792,(4.1514579092124695-3.3014042103290953j)
0.03794,(4.0662857412310025-3.1392475488836378j)
0.03796,(4.41336376556092-3.6503433563372893j)
0.03798,(4.130442594137348-4.101446547562917j)
0.038,(4.052893538317312-3.499021377843751j)
0.03802,(4.686650878254613-3.2150123414660468j)
0.03804,(4.024833759010169-2.8298996305775823j)
0.03806,(3.925828542025851-3.826738436078019j)
0.03808,(3.9999921035054293-3.1334039869592067j)
0.0381,(4.491052462726319-3.412994007107464j)
0.03812,(4.1965693947614495-3.629607823084506j)
0.03814,(4.286792665959081-3.8486621091032074j)
0.03816,(4.212639999400915-3.6946328446259744j)
0.03818,(3.403008464141554-3.3089070059449277j)
0.0382,(3.777704439726162-3.0924112748008143j)
0.03822,(4.041051895156737-4.408080077715912j)
0.03824,(4.238890371063492-3.3291757895841574j)
0.03826,(3.8058726762718953-3.6911810329448347j)
0.03828,(3.7955942415271062-3.6600638557842418j)
0.0383,(4.029875079915639-3.3611654226486185j)
0.03832,(4.576068258249028-2.859634475608842j)
0.03834,(3.4163524046392046-3.7392834744335333j)
0.03836,(3.2501242080218242-3.531873518343498j)
0.03838,(4.712423122308002-4.025159019832302j)
0.0384,(3.623846884437903-3.3538336760850322j)
0.03842,(3.9988671119438237-3.730000920776966j)
0.03844,(3.633721182821943-2.974649135513424j)
0.03846,(4.033118908908852-3.379893403397785j)
0.03848,(4.0885992870004735-3.5944126721286573j)
0.0385,(4.670863492053668-3.592094495783567j)
0.03852,(4.374199552538643-3.3784247198276245j)
0.03854,(3.7062666147166907-3.269634391633339j)
0.03856,(3.497984129308261-3.8896120963609024j)
0.03858,(4.300534367905769-3.5495343197491644j)
0.0386,(3.960770503931019-3.5008855889318404j)
0.03862,(3.8929402020505153-3.429432595091573j)
0.03864,(4.528902351012729-3.0647205319313837j)
0.03866,(3.5484939529699346-3.975174705809994j)
0.03868,(4.011870252011661-3.181357720837463j)
0.0387,(4.344233654864684-3.3785349352897898j)
0.03872,(3.7405397474779782-3.665933779419127j)
0.03874,(4.566676336990809-3.2312371436336096j)
0.03876,(3.7967554402670265-3.6277061077579145j)
0.03878,(4.110502294005077-4.10411874796865j)
0.0388,(3.902871618980312-4.64460464506646j)
0.03882,(3.2206043554859654-3.9054704516318033j)
0.03884,(3.9937788043630498-3.681393925965322j)
0.03886,(4.3980653984320055-3.442767210244488j)
0.03888,(3.7891287815703993-3.3008992238577415j)
0.0389,(3.924571976343535-3.5860173600936216j)
0.03892,(3.961822088496588-3.9700336849720514j)
0.03894,(4.312662707110485-3.6268372722027538j)
0.03896,(4.014058694535309-3.572754206640867j)
0.03898,(4.1416971742708455-2.9208149885761894j)
0.039,(4.146052888944566-3.314385788466947j)
0.03902,(3.9594981285052517-4.05215460368081j)
0.03904,(4.69718221299257-3.6050128394704206j)
0.03906,(3.7922093948779367-3.267836710462361j)
0.03908,(4.368297167350382-3.493000400393343j)
0.0391,(4.559242429844252-4.041261439341904j)
0.03912,(4.087874160897602-3.2272002272262337j)
0.03914,(4.154255681190535-3.3788472019641245j)
0.03916,(4.3107630696175985-3.5523332234057543j)
0.03918,(4.010222363563567-3.768787857817788j)
0.0392,(3.5019429717145414-3.162223407292289j)
0.03922,(4.050850210728254-4.10466523333789j)
0.03924,(4.6825752416722155-4.018092548474137j)
0.03926,(4.323590149305413-3.744942730139205j)
0.03928,(4.1596875273310845-3.3992541626073716j)
0.0393,(4.386056666686185-3.9546962262413423j)
0.03932,(4.085842696103653-3.6815758387363027j)
0.03934,(4.143799649549093-3.6137875744183123j)
0.03936,(3.990233674510524-3.3856075595604542j)
0.03938,(4.293143144852558-3.5922693941521864j)
0.0394,(3.9552628559600933-3.591021928993795j)
0.03942,(4.028880845675609-3.7352701821609333j)
0.03944,(4.426965176231092-3.1369907654424902j)
0.03946,(4.06920523595617-3.2800835797670764j)
0.03948,(4.3223929754682855-3.2920685431951178j)
0.0395,(4.349954943137562-3.7593407682607896j)
0.03952,(4.1084056942192975-3.6708657462914323j)
0.03954,(4.017469705676971-3.341196517153218j)
0.03956,(3.6940558237590655-3.6958337056459487j)
0.03958,(3.768511286731552-3.8088378770888416j)
0.0396,(4.337009478287115-3.4037647029169853j)
0.03962,(4.330846831424013-3.935960477160611j)
0.03964,(3.8040226788580553-3.569806382800063j)
0.03966,(4.2661108666250955-3.202576052622189j)
0.03968,(4.206089405458856-3.451573846248927j)
0.0397,(4.445811907819445-3.849037877915582j)
0.03972,(4.855804835913281-3.3424540349662237j)
0.03974,(4.32558331535814-3.7003329302689147j)
0.03976,(3.903709669927993-3.218119598086632j)
0.03978,(4.3817710929221905-3.330285207333175j)
0.0398,(3.786661589911786-3.6157124352032337j)
0.03982,(4.8744386151245065-3.7499637961758108j)
0.03984,(3.725177985663594-3.7830951770316306j)
0.03986,(4.2801471372559305-2.636777704494097j)
0.03988,(4.134597825537023-4.263792493819107j)
0.0399,(3.9960811749506253-4.08675866192487j)
0.03992,(3.975106689279024-3.1325065104471475j)
0.03994,(4.587906681213301-3.2044588046427744j)
0.03996,(4.322791550478148-3.3798860481378394j)
0.03998,(4.083190175340236-4.163974134210971j)
0.04,(4.711374491274203-3.320392745170037j)
0.04002,(4.094414259415461-3.826553503944483j)
0.04004,(4.378933400043859-3.5329412539839526j)
0.04006,(3.6871739552358758-3.364375136604846j)
0.04008,(3.7049819682371368-3.3311376260819974j)
0.0401,(4.370558662778034-3.716896488991954j)
0.04012,(4.236661314131895-3.0716903829463993j)
0.04014,(4.8495524497697495-3.229033247940357j)
0.04016,(3.898867760330156-3.820050585166222j)
0.04018,(4.359213786331776-3.659923000653641j)
0.0402,(4.052062094265008-3.752887931931321j)
0.04022,(4.416717423485976-3.520876745746039j)
0.04024,(4.390242588629696-3.29027466792705j)
0.04026,(4.124799474157198-4.116900316863643j)
0.04028,(3.8871288363384537-4.161390973853007j)
0.0403,(4.0209032275935-3.7773553171650565j)
0.04032,(3.763047012816599-3.0491016099562223j)
0.04034,(4.2555704944641235-3.420813729274906j)
0.04036,(3.1976788895330586-2.9742755167859496j)
0.04038,(3.940268042776894-3.5519169577502634j)
0.0404,(4.4353425178816055-3.780679223018826j)
0.04042,(4.4273688922189-4.058811640922598j)
0.04044,(3.5966096698098253-3.776388154275985j)
0.04046,(4.328274303097703-3.7067212951551993j)
0.04048,(3.7535810024329974-4.308400840832337j)
0.0405,(4.007870013369979-3.7803605919082117j)
0.04052,(4.389294667265401-3.783287504859353j)
0.04054,(3.8089278393244035-3.4927506479138493j)
0.04056,(4.609618795035261-3.5140492354113855j)
0.04058,(4.2196112603174285-3.3933255684783528j)
0.0406,(4.28821072230273-4.040899298418261j)
0.04062,(4.493049520111149-3.87833832944263j)
0.04064,(4.430799693118362-3.191354508257855j)
0.04066,(4.401717620985707-3.5863551171267884j)
0.04068,(3.9147298627522886-3.2176884050326002j)
0.0407,(3.763665421774746-3.547069301998209j)
0.04072,(4.039881427510135-3.437609357995357j)
0.04074,(4.292110576350964-3.3237700671195634j)
0.04076,(3.7054443609149645-3.6854938643642354j)
0.04078,(4.328259857642384-3.7223726899755216j)
0.0408,(4.258797867599055-3.7266593257720064j)
0.04082,(4.073372006072308-3.5259865555437337j)
0.04084,(4.154482283849066-3.308601740485871j)
0.04086,(4.1556781117687445-3.635541427168657j)
0.04088,(4.281178975034052-3.1149738443769843j)
0.0409,(4.38278063095531-2.9167911379945632j)
0.04092,(5.091119375703789-3.7928295069130717j)
0.04094,(4.1903343785058835-3.103854081625248j)
0.04096,(3.9192712530215283-3.5059652760973288j)
0.04098,(3.4985797225730533-3.3730825816119454j)
0.041,(3.664653553217716-3.5446417183186347j)
0.04102,(3.8815181113285253-3.093626319652337j)
0.04104,(4.363788133474166-3.3842079669870966j)
0.04106,(4.002349939615602-3.6159005441116308j)
0.04108,(4.269550623214503-3.639132709772437j)
0.0411,(3.8899577943430783-3.900425433403582j)
0.04112,(4.285788392972081-3.6905364365721396j)
0.04114,(4.424779644645885-3.093225640865896j)
0.04116,(3.9999053848897637-3.139000499943434j)
0.04118,(4.278968144090389-3.71335984496483j)
0.0412,(3.9871730715464757-3.866004285687718j)
0.04122,(3.723350585927095-3.1827418996002286j)
0.04124,(4.3185398275680935-3.356955591219697j)
0.04126,(4.27155728386742-4.158683940369041j)
0.04128,(4.33179402430576-2.5400909119843216j)
0.0413,(4.452485447818738-3.4961155192532054j)
0.04132,(4.051038345578118-2.932778469289841j)
0.04134,(4.075591768243167-3.4419340698219503j)
0.04136,(4.039013830126817-3.8469131133380134j)
0.04138,(4.249070674877355-3.4353190290182383j)
0.0414,(4.087725439814549-3.989187205432693j)
0.04142,(4.175945870329897-3.5419753210005624j)
0.04144,(3.89376000066986-3.8626764997968768j)
0.04146,(3.791442885061339-3.568138965404298j)
0.04148,(3.8310656991228447-3.417331474423352j)
0.0415,(4.272838211174892-3.4014943809743423j)
0.04152,(4.11968730234057-3.9866059434093577j)
0.04154,(3.969462008949591-3.714935951825612j)
0.04156,(4.355087163073738-4.158418968579186j)
0.04158,(4.619917334828495-3.29304814264019j)
0.0416,(3.9690506329199744-3.432396494093225j)
0.04162,(3.7726433252151343-3.891622992402183j)
0.04164,(4.449016185356017-3.031367193252485j)
0.04166,(4.139117609245007-3.344478358649691j)
0.04168,(4.072849105497063-3.5350775250780053j)
0.0417,(4.473225546362989-3.6577710727120336j)
0.04172,(4.046459248671554-3.712516871533775j)
0.04174,(4.266328414322508-3.76307630822794j)
0.04176,(4.187396323221871-3.108680447633186j)
0.04178,(5.215474727347644-3.408510827818646j)
0.0418,(4.089210396610563-3.849656611862322j)
0.04182,(4.446246805718764-3.067711275052825j)
0.04184,(4.050422088296131-3.530131199106987j)
0.04186,(4.28398876160831-3.806336833618407j)
0.04188,(4.068647908368934-2.8415099669941144j)
0.0419,(4.399108811437336-3.8649984120027963j)
0.04192,(4.102081668553888-3.7750788601150704j)
0.04194,(4.301807940174568-3.4999307668334896j)
0.04196,(3.8819760700536747-3.3925910432034216j)
0.04198,(3.8684285723159886-3.7509551595837864j)
0.042,(3.5066176003475227-4.236946440608732j)
0.04202,(4.255908619981148-3.4891731661961622j)
0.04204,(3.917643695472937-3.8486586849243736j)
0.04206,(4.865806675624241-3.619686934390103j)
0.04208,(3.9765342314394885-3.770079177134151j)
0.0421,(4.549441828478198-3.861206311606649j)
0.04212,(4.515429534116564-3.5888207389490905j)
0.04214,(4.051970746432938-3.710702484304631j)
0.04216,(3.888396306024402-3.780018916895193j)
0.04218,(4.0890775113822695-3.1781284782359824j)
0.0422,(4.51227385614213-3.8316420858290847j)
0.04222,(4.895803616313593-3.584165948921331j)
0.04224,(3.722363406204445-3.5124957546601405j)
0.04226,(4.13873382109428-4.063537514313974j)
0.04228,(3.932467233590001-3.872567241453264j)
0.0423,(4.013401372388432-3.5131843389796735j)
0.04232,(4.702929127386277-3.525666892963942j)
0.04234,(3.8774506976978484-3.762721523477337j)
0.04236,(3.598174570924046-3.5086780473650396j)
0.04238,(4.201316018355905-3.4107690663351926j)
0.0424,(4.260501239434548-3.304390332031088j)
0.04242,(3.9936161130140557-3.2778532247228758j)
0.04244,(3.906855015876916-3.096974739864946j)
0.04246,(4.187420991869727-3.464120347087296j)
0.04248,(3.684006736100214-3.962983869276784j)
0.0425,(4.274563618132355-3.598579547641322j)
0.04252,(4.01806999697442-3.9230195234892675j)
0.04254,(4.596309873828427-3.2183191786947654j)
0.04256,(4.24011259713243-3.04229421507835j)
0.04258,(4.082817962562135-3.5020414694847357j)
0.0426,(4.05740862886499-3.1125575427752965j)
0.04262,(3.4894032163400706-3.1353318714824296j)
0.04264,(4.092604064185116-3.3987755409438694j)
0.04266,(4.06622575075612-3.3244439348668635j)
0.04268,(4.151113694510874-3.1837607522984657j)
0.0427,(4.0705420086208015-3.9653363294913713j)
0.04272,(4.610077525452942-3.4173934469070897j)
0.04274,(4.0443317228506634-3.315304219549795j)
0.04276,(3.8526724048825605-3.9781662551782633j)
0.04278,(3.579070344306018-2.862592920869242j)
0.0428,(3.9853343211877887-3.1358273960429828j)
0.04282,(3.7849623893044617-3.133095454988648j)
0.04284,(3.701333810493998-3.3637018397995186j)
0.04286,(4.030056843569026-3.8161933445242227j)
0.04288,(4.513403351728603-3.9228252557417584j)
0.0429,(4.44564915264762-3.533073344778087j)
0.04292,(3.706643143279033-3.267725589819024j)
0.04294,(4.1462038340814-3.3191697483245433j)
0.04296,(4.275020970687662-2.929924356281358j)
0.04298,(4.328871618544342-3.6035702539453016j)
0.043,(4.668528910653511-3.6200084732994906j)
0.04302,(3.7440821654150644-3.4974104575385603j)
0.04304,(3.8386997133664145-3.8853992416006498j)
0.04306,(3.9131056319877744-2.9993720560428585j)
0.04308,(4.256093503181051-3.5833491241789j)
0.0431,(3.2266926326308685-3.415587196882766j)
0.04312,(4.057752577055273-3.2285619760209845j)
0.04314,(3.539843571228703-3.750878002962793j)
0.04316,(4.133198919410996-3.4075386391745464j)
0.04318,(4.824000930727384-3.5025569236710066j)
0.0432,(4.434309121272983-3.174871182565508j)
0.04322,(3.7252309921940348-3.4971948057828577j)
0.04324,(3.994429727762422-4.452296722891059j)
0.04326,(3.837380340205694-3.8114828606204165j)
0.04328,(4.565498528439329-3.9999157396791913j)
0.0433,(3.4000371133388994-2.857601180411896j)
0.04332,(3.9875641752020714-3.02847395944297j)
0.04334,(3.901789491174772-4.216794386311733j)
0.04336,(3.7429058976876655-3.8368472553971884j)
0.04338,(4.686819936149885-3.9616445933530047j)
0.0434,(3.6119157898232066-3.42785296687715j)
0.04342,(3.735881156222259-3.818632468562792j)
0.04344,(4.665818918828615-3.58849461472926j)
0.04346,(4.100778024079039-3.9590645137054947j)
0.04348,(4.0754713951911485-3.356560976759697j)
0.0435,(3.9255263115129293-4.059756742127858j)
0.04352,(4.133247057875143-2.6656382092688795j)
0.04354,(3.9909208676825654-2.9985524439112483j)
0.04356,(3.8891026886619606-2.6727747100502404j)
0.04358,(3.6668353116585704-3.297870141981289j)
0.0436,(4.147391402460626-2.981002811349867j)
0.04362,(3.934958484071868-3.202404698320228j)
0.04364,(3.9775991196129046-3.834826447113713j)
0.04366,(4.353862660282459-3.624086497470737j)
0.04368,(3.9654024624461126-3.3586506990501617j)
0.0437,(4.097341021564857-3.1159265375906937j)
0.04372,(4.691872902931929-3.502198039248405j)
0.04374,(4.261853809304763-3.3151337907118408j)
0.04376,(3.9540552915955502-3.610885335219351j)
0.04378,(3.7682565564050186-3.637466753891113j)
0.0438,(4.089766512938481-3.9905131439929753j)
0.04382,(4.396545883168896-3.3524338869696386j)
0.04384,(3.9372729856586144-3.664055765369253j)
0.04386,(4.1195380633982115-3.928295611024401j)
0.04388,(3.9287800794365877-3.6976398365543393j)
0.0439,(3.9980627489781138-3.404903637700542j)
0.04392,(3.7081831560714393-3.277300440631227j)
0.04394,(4.204105079528274-3.5614857798614037j)
0.04396,(4.16187045522469-3.143938784890578j)
0.04398,(4.605320435720704-3.003249643559257j)
0.044,(4.14842115826802-3.5955832914232704j)
0.04402,(3.874630277100965-3.175421165628736j)
0.04404,(4.596258754203662-3.7224642376115504j)
0.04406,(4.2335834867107796-3.9334521541035836j)
0.04408,(4.175143038770828-3.8149246328259934j)
0.0441,(4.107274218355221-3.7881871954778683j)
0.04412,(4.162317094934161-3.6459148653977143j)
0.04414,(3.823367734253817-2.8392512208102847j)
0.04416,(4.082979459488023-3.6745357457923276j)
0.04418,(4.037127413457738-3.6254814265390873j)
0.0442,(4.229130538022789-3.4487965893842376j)
0.04422,(4.482395749979677-3.940231457605052j)
0.04424,(4.432243930412112-3.4513631221016015j)
0.04426,(4.280648092862957-3.2810974242711812j)
0.04428,(3.5357371748680353-3.0058015538273533j)
0.0443,(3.965294563287987-3.0620497141835794j)
0.04432,(3.5028997659016774-3.378964076079043j)
0.04434,(4.470960121164724-3.574454783820381j)
0.04436,(4.070104115271398-3.555179226433912j)
0.04438,(4.061191937733139-3.3641609811583475j)
0.0444,(3.8816944115456353-3.51554145191693j)
0.04442,(4.531615794739398-3.530244962922254j)
0.04444,(4.144171592272312-3.8115103576359304j)
0.04446,(4.072175356330505-3.2764433915851914j)
0.04448,(4.152058411185259-3.4007491861391173j)
0.0445,(4.1776432676669755-3.752096501286613j)
0.04452,(4.06540716612515-3.0036608385163235j)
0.04454,(4.531178325128137-3.430488153767789j)
0.04456,(4.527753943370276-3.97469658404567j)
0.04458,(4.141624062066771-3.1850354315343967j)
0.0446,(3.8510902506410645-3.7242189970222337j)
0.04462,(4.219322790245937-3.63659854152328j)
0.04464,(3.9119430842491565-3.562307749668262j)
0.04466,(4.586037300980726-3.2122615656952394j)
0.04468,(4.633982089239395-3.5192448005312427j)
0.0447,(4.35058813375943-3.293882604076027j)
0.04472,(3.723643979815373-4.024529837009431j)
0.04474,(3.95523319564516-3.867777766950501j)
0.04476,(4.043780090331476-3.489343359236857j)
0.04478,(3.830415356183355-3.741722313159814j)
0.0448,(4.009695563978354-3.568117271484938j)
0.04482,(4.188277805418364-3.251370622204497j)
0.04484,(4.286500662873351-3.767721330650963j)
0.04486,(4.54009058644394-3.745114274978877j)
0.04488,(4.10366138687481-3.4634259054739145j)
0.0449,(4.0108898731572245-4.208773640640003j)
0.04492,(3.6815921913461125-3.164141187756197j)
0.04494,(4.226774124474267-3.456620850471578j)
0.04496,(3.9601342043290995-3.4689807331858056j)
0.04498,(4.041623541291875-3.6797728014999067j)
0.045,(3.922626895516028-3.2703119272053405j)
0.04502,(3.932062044557868-3.5538063633642043j)
0.04504,(4.350591399885365-3.091288421765063j)
0.04506,(4.092419323367772-4.070303959397969j)
0.04508,(4.632086437474727-3.478911962002295j)
0.0451,(3.7387584370135474-3.485872606384246j)
0.04512,(4.528281041892752-3.3962423612075914j)
0.04514,(3.947109848692415-3.032114381374207j)
0.04516,(4.093071350376666-3.954599973841585j)
0.04518,(4.276313639518508-3.964855747950878j)
0.0452,(4.4536980880881085-3.6176890576073286j)
